datetime,I_sg,CH14,CH15,T_0,T_270,T_90,T_180,I_aps,mf,CH7,CH8,pw,elapsed_time,Isg,eta,T_0_smooth,T_0_dTdt,T_90_smooth,T_90_dTdt,T_180_smooth,T_180_dTdt,T_270_smooth,T_270_dTdt
2025/10/25 14:44,10.09,29.4,0.4005,46.8,48.1,51.1,47.5,-0.7855,21.72309279,4.97,0.097,1.969250215,1619,3.26427055,3.091042806,46.85571924,0.010276827,51.0623956,0.012357045,47.50810684,0.011441275,48.12844982,0.010956153
2025/10/25 14:44,10.07,29.4,0.4043,46.8,48.1,51.1,47.5,-0.7878,22.0029521,4.97,0.098,1.968966797,1620,3.294044907,3.057031791,46.86579837,0.010276328,51.074815,0.01235416,47.519753,0.011437568,48.13950033,0.01095185
2025/10/25 14:44,10.1,29.4,0.4001,46.8,48.1,51.1,47.5,-0.7875,21.69371456,4.97,0.098,1.968966797,1621,3.260723217,3.097472348,46.87587234,0.010276455,51.08700945,0.012354988,47.53117468,0.011437474,48.15054562,0.010948107
2025/10/25 14:44,10.09,29.4,0.4016,46.8,48.1,51.1,47.5,-0.7858,21.80396213,4.97,0.095,1.969816733,1622,3.273755241,3.082087467,46.88594054,0.010277211,51.09940619,0.012353425,47.54258365,0.011437977,48.16158505,0.010944926
2025/10/25 14:44,10.09,29.5,0.4035,46.9,48.1,51.1,47.5,-0.7881,21.92436717,4.97,0.096,1.969533527,1623,3.286356155,3.070269784,46.89621785,0.010275508,51.11179204,0.012352491,47.55397926,0.011439079,48.17261798,0.010942308
2025/10/25 14:44,10.11,29.5,0.402,46.9,48.1,51.1,47.5,-0.7885,21.81395622,4.97,0.097,1.969250215,1624,3.274115375,3.087856976,46.9064912,0.010274366,51.12438179,0.012349099,47.56557633,0.011437695,48.18364375,0.010940253
2025/10/25 14:44,10.08,29.5,0.4031,46.9,48.1,51.1,47.5,-0.7871,21.89490316,4.97,0.097,1.969250215,1625,3.282837813,3.070514163,46.91676,0.010273784,51.13653429,0.01234634,47.57716174,0.011436845,48.19466173,0.010938763
2025/10/25 14:44,10.07,29.5,0.4013,46.9,48.2,51.1,47.6,-0.7868,21.76250494,4.97,0.098,1.968966797,1626,3.268187109,3.081218934,46.92702361,0.010273764,51.1488923,0.012341197,47.58873484,0.01143653,48.20567127,0.010937839
2025/10/25 14:44,10.09,29.5,0.4016,46.9,48.2,51.1,47.6,-0.7878,21.78454974,4.97,0.097,1.969250215,1627,3.270935864,3.084744067,46.93749696,0.010271219,51.16124263,0.012336688,47.60029497,0.011436754,48.21667173,0.010937483
2025/10/25 14:44,10.09,29.5,0.4024,46.9,48.2,51.1,47.5,-0.7858,21.84337805,4.97,0.097,1.969250215,1628,3.277285724,3.078767263,46.94796698,0.010269168,51.17358456,0.012332816,47.61184146,0.011437518,48.22766246,0.010937697
2025/10/25 14:44,10.08,29.4,0.4031,46.9,48.1,51.1,47.6,-0.7855,21.91442571,4.97,0.095,1.969816733,1629,3.285651903,3.067884334,46.95843306,0.010267611,51.18591737,0.012329582,47.62358915,0.011435736,48.23864281,0.010938481
2025/10/25 14:44,10.09,29.5,0.4061,46.9,48.2,51.1,47.5,-0.7905,22.11625719,4.97,0.097,1.969250215,1630,3.306470813,3.051592036,46.96889461,0.010266548,51.19845584,0.0123239,47.63532495,0.01143443,48.24961215,0.010939839
2025/10/25 14:44,10.1,29.5,0.4024,46.9,48.2,51.2,47.6,-0.7881,21.84337805,4.97,0.1,1.968399645,1631,3.276207539,3.082832781,46.97935103,0.010265982,51.21098681,0.012318789,47.64683573,0.011430583,48.26056983,0.010941771
2025/10/25 14:44,10.09,29.5,0.4024,46.9,48.1,51.2,47.6,-0.7875,21.84337805,4.97,0.096,1.969533527,1632,3.277644851,3.078429927,46.98980171,0.010265911,51.22350955,0.01231425,47.65854881,0.011430303,48.27130275,0.010941263
2025/10/25 14:44,10.08,29.5,0.4013,46.9,48.1,51.2,47.6,-0.7861,21.76250494,4.97,0.094,1.970099834,1633,3.269617452,3.08292947,47.00003359,0.010263321,51.23602336,0.012310286,47.67024802,0.011430503,48.28245372,0.010941333
2025/10/25 14:44,10.08,29.5,0.4013,47,48.3,51.2,47.7,-0.7848,21.76250494,4.97,0.095,1.969816733,1634,3.269260366,3.083266205,47.01026159,0.010261298,51.24852752,0.012306896,47.68172025,0.011428169,48.2933817,0.010938896
2025/10/25 14:44,10.08,29.5,0.4031,47.1,48.3,51.3,47.7,-0.7868,21.89490316,4.97,0.095,1.969816733,1635,3.283557684,3.069840998,47.02048508,0.010259845,51.26102131,0.012304084,47.69339586,0.011423302,48.30430154,0.01093704
2025/10/25 14:44,10.09,29.5,0.4016,47.1,48.3,51.2,47.7,-0.7881,21.78454974,4.97,0.095,1.969816733,1636,3.271651984,3.084068859,47.03070346,0.01025896,51.27350403,0.012301851,47.70506173,0.011418923,48.31521261,0.010935768
2025/10/25 14:44,10.09,29.5,0.4016,47.1,48.3,51.3,47.7,-0.7875,21.78454974,4.97,0.097,1.969250215,1637,3.270935864,3.084744067,47.04091612,0.010258646,51.28597496,0.012300199,47.71671722,0.011415032,48.32632976,0.010931992
2025/10/25 14:44,10.08,29.5,0.4009,47.1,48.3,51.3,47.7,-0.7858,21.7331253,4.97,0.098,1.968966797,1638,3.265001239,3.087288262,47.05090999,0.010255885,51.29843338,0.012299129,47.72814616,0.01141472,48.3374399,0.010928733
2025/10/25 14:44,10.08,29.5,0.4031,47.1,48.3,51.3,47.8,-0.7861,21.89490316,4.97,0.097,1.969250215,1639,3.282837813,3.070514163,47.06089996,0.010253766,51.31087858,0.012298645,47.73977586,0.011411882,48.34832689,0.010929079
2025/10/25 14:44,10.08,29.5,0.4005,47.1,48.4,51.3,47.8,-0.7881,21.703761,4.97,0.097,1.969250215,1640,3.26217392,3.089964008,47.07109787,0.010255308,51.32330984,0.012298749,47.75139321,0.01140954,48.35920254,0.010930013
2025/10/25 14:44,10.11,29.5,0.4013,47.1,48.3,51.4,47.8,-0.7878,21.76250494,4.97,0.098,1.968966797,1641,3.268187109,3.093458136,47.08107515,0.010254405,51.33572646,0.012299442,47.76299755,0.011407695,48.37006621,0.010931539
2025/10/25 14:44,10.1,29.5,0.4001,47.1,48.4,51.4,47.8,-0.7861,21.67441204,4.97,0.098,1.968966797,1642,3.258616578,3.09947481,47.09104668,0.010254147,51.34812771,0.012300728,47.77458822,0.01140635,48.38091725,0.010933657
2025/10/25 14:44,10.08,29.5,0.4046,47.1,48.4,51.4,47.8,-0.7855,22.00547231,4.97,0.096,1.969533527,1643,3.295037038,3.059146189,47.10101185,0.010254535,51.36051288,0.012302609,47.78616459,0.011405507,48.39197053,0.010933284
2025/10/25 14:44,10.08,29.5,0.4013,47.1,48.4,51.4,47.8,-0.7851,21.76250494,4.97,0.095,1.969816733,1644,3.269260366,3.083266205,47.11097004,0.01025557,51.37266881,0.012302071,47.79772598,0.011405168,48.4028005,0.010930419
2025/10/25 14:44,10.08,29.5,0.4073,47.1,48.4,51.4,47.8,-0.7851,22.20504042,4.97,0.098,1.968966797,1645,3.315553736,3.040216146,47.12113615,0.010254165,51.38502274,0.01230522,47.80927176,0.011405337,48.41383447,0.010931171
2025/10/25 14:44,10.1,29.5,0.4031,47.1,48.5,51.4,47.8,-0.7878,21.89490316,4.97,0.101,1.96811591,1646,3.281396458,3.077957854,47.13129709,0.01025334,51.39714597,0.012305956,47.82080127,0.011406015,48.42485631,0.010932454
2025/10/25 14:44,10.11,29.5,0.4024,47.1,48.5,51.4,47.8,-0.7885,21.84337805,4.97,0.098,1.968966797,1647,3.276926463,3.08520808,47.14145228,0.010253095,51.40946882,0.012304279,47.83231385,0.011407206,48.43586538,0.01093427
2025/10/25 14:44,10.08,29.5,0.4013,47.1,48.5,51.4,47.8,-0.7865,21.76250494,4.97,0.097,1.969250215,1648,3.268544995,3.083941025,47.15160108,0.010253431,51.42177811,0.012303211,47.84359639,0.011405894,48.44686104,0.010936621
2025/10/25 14:44,10.07,29.5,0.4013,47.1,48.5,51.4,47.8,-0.7845,21.76250494,4.97,0.097,1.969250215,1649,3.268544995,3.080881559,47.16174291,0.010254349,51.43428864,0.012299666,47.85507925,0.011402083,48.45763019,0.010936491
2025/10/25 14:44,10.08,29.5,0.4031,47.1,48.5,51.4,47.8,-0.7885,21.89490316,4.97,0.096,1.969533527,1650,3.283197816,3.070177481,47.17187713,0.010255851,51.44678724,0.012296664,47.86654933,0.011398793,48.46860323,0.010933883
2025/10/25 14:44,10.09,29.5,0.4005,47.1,48.5,51.4,47.8,-0.7865,21.703761,4.97,0.098,1.968966797,1651,3.261817033,3.093367868,47.18200316,0.010257938,51.4592732,0.012294208,47.87800596,0.011396024,48.47956704,0.010931816
2025/10/25 14:44,10.1,29.5,0.4035,47.1,48.5,51.4,47.8,-0.7868,21.92436717,4.97,0.097,1.969250215,1652,3.285995651,3.073649838,47.19233588,0.010257524,51.47174583,0.012292298,47.88966095,0.011396799,48.490521,0.010930292
2025/10/25 14:44,10.09,29.5,0.402,47.1,48.5,51.5,47.8,-0.7851,21.81395622,4.97,0.098,1.968966797,1653,3.273756614,3.082086175,47.20266224,0.010257627,51.48441993,0.012287851,47.90129815,0.011398032,48.50146447,0.010929312
2025/10/25 14:44,10.08,29.5,0.4031,47.1,48.5,51.5,47.8,-0.7858,21.89490316,4.97,0.095,1.969816733,1654,3.283557684,3.069840998,47.21298164,0.01025825,51.49708234,0.012283887,47.91291692,0.011399726,48.51239682,0.010928878
2025/10/25 14:44,10.08,29.5,0.4035,47.2,48.5,51.5,47.8,-0.7868,21.92436717,4.97,0.097,1.969250215,1655,3.285995651,3.067563403,47.22307796,0.01026248,51.50951685,0.012283493,47.9245166,0.011401884,48.5233174,0.010928992
2025/10/25 14:44,10.1,29.5,0.4013,47.2,48.5,51.5,47.9,-0.7875,21.76250494,4.97,0.096,1.969533527,1656,3.268902747,3.089721776,47.23316306,0.010267302,51.52193522,0.012283657,47.9358841,0.011401492,48.53422559,0.010929656
2025/10/25 14:44,10.09,29.5,0.4035,47.2,48.5,51.5,47.9,-0.7885,21.92436717,4.97,0.097,1.969250215,1657,3.285995651,3.07060662,47.24323632,0.010272717,51.53433675,0.012284379,47.94744673,0.011404659,48.54512074,0.010930873
2025/10/25 14:44,10.09,29.5,0.4024,47.2,48.5,51.5,47.9,-0.7868,21.84337805,4.97,0.098,1.968966797,1658,3.276926463,3.0791048,47.25330018,0.010272623,51.54672072,0.012285664,47.95898834,0.0114083,48.55600222,0.010932644
2025/10/25 14:44,10.09,29.5,0.4016,47.2,48.5,51.5,48,-0.7881,21.78454974,4.97,0.096,1.969533527,1659,3.271293991,3.084406363,47.26356956,0.010276144,51.55930194,0.012284426,47.97029582,0.011409401,48.5668694,0.010934973
2025/10/25 14:44,10.06,29.5,0.4013,47.3,48.5,51.5,48,-0.7871,21.76250494,4.97,0.098,1.968966797,1660,3.268187109,3.078159134,47.27382833,0.010280194,51.57186726,0.012283687,47.98201505,0.011404878,48.57772164,0.010937861
2025/10/25 14:44,10.09,29.5,0.4043,47.3,48.6,51.5,47.9,-0.7871,21.98334122,4.97,0.097,1.969250215,1661,3.292309119,3.064718298,47.28407895,0.010278669,51.58441598,0.012283449,47.99372049,0.011400768,48.58877382,0.010938223
2025/10/25 14:44,10.08,29.5,0.4024,47.2,48.5,51.5,47.9,-0.7855,21.84337805,4.97,0.097,1.969250215,1662,3.277285724,3.075715958,47.29432388,0.010277675,51.59694741,0.012283714,48.00541149,0.011397075,48.59960038,0.010936062
2025/10/25 14:44,10.09,29.5,0.4028,47.2,48.5,51.5,48,-0.7875,21.87281522,4.97,0.098,1.968966797,1663,3.280097965,3.076127636,47.3045625,0.010277215,51.60967635,0.0122814,48.01708742,0.0113938,48.61062867,0.010937486
2025/10/25 14:44,10.08,29.5,0.4013,47.2,48.5,51.5,48,-0.7855,21.76250494,4.97,0.098,1.968966797,1664,3.268187109,3.084278735,47.31500667,0.010280306,51.6221772,0.012276507,48.02853518,0.011387929,48.62164254,0.010939408
2025/10/25 14:44,10.08,29.5,0.4001,47.3,48.6,51.5,48,-0.7875,21.67441204,4.97,0.098,1.968966797,1665,3.258616578,3.093337236,47.32522784,0.010280846,51.63466479,0.012272126,48.0401821,0.011385569,48.63264443,0.010935726
2025/10/25 14:44,10.08,29.5,0.4031,47.3,48.6,51.5,48,-0.7858,21.89490316,4.97,0.098,1.968966797,1666,3.282477676,3.070851045,47.33565338,0.01028494,51.6471384,0.012268259,48.05181204,0.011383636,48.64384922,0.010935565
2025/10/25 14:44,10.09,29.5,0.4069,47.3,48.6,51.6,48,-0.7851,22.17543067,4.97,0.098,1.968966797,1667,3.312405411,3.046124718,47.34606717,0.010289504,51.65959735,0.012264908,48.06321189,0.011379114,48.65504076,0.010935839
2025/10/25 14:44,10.07,29.5,0.4009,47.3,48.6,51.6,48,-0.7838,21.7331253,4.97,0.099,1.968683274,1668,3.26464372,3.084563237,47.35647169,0.010288433,51.67204093,0.012262077,48.07459653,0.011375093,48.66621846,0.010936551
2025/10/25 14:44,10.07,29.5,0.4031,47.4,48.6,51.7,48,-0.7831,21.89490316,4.97,0.098,1.968966797,1669,3.282477676,3.067804566,47.36686938,0.010287835,51.684256,0.01225675,48.08596531,0.011371577,48.67716923,0.010934686
2025/10/25 14:44,10.09,29.5,0.4028,47.4,48.6,51.6,48,-0.7875,21.87281522,4.97,0.098,1.968966797,1670,3.280097965,3.076127636,47.37725967,0.010287711,51.69645736,0.012252016,48.09731759,0.011368568,48.68810796,0.010933332
2025/10/25 14:44,10.07,29.5,0.4013,47.3,48.6,51.7,48.1,-0.7858,21.76250494,4.97,0.098,1.968966797,1671,3.268187109,3.081218934,47.38764195,0.010288061,51.70864429,0.012247879,48.10865272,0.011366068,48.69903401,0.010932493
2025/10/25 14:44,10.09,29.5,0.4013,47.4,48.6,51.7,48.1,-0.7865,21.76250494,4.97,0.098,1.968966797,1672,3.268187109,3.087338535,47.39801564,0.010288889,51.72103162,0.012241253,48.11997005,0.011364082,48.70994676,0.010932169
2025/10/25 14:44,10.08,29.5,0.402,47.4,48.6,51.7,48.1,-0.7851,21.81395622,4.97,0.098,1.968966797,1673,3.273756614,3.079031581,47.40838013,0.010290193,51.73340618,0.012235158,48.13148446,0.011359524,48.72084559,0.010932364
2025/10/25 14:44,10.09,29.5,0.4024,47.4,48.7,51.7,48.1,-0.7845,21.84337805,4.97,0.098,1.968966797,1674,3.276926463,3.0791048,47.41873485,0.010291978,51.74576727,0.012229596,48.14298285,0.011355415,48.73172987,0.010933081
2025/10/25 14:44,10.08,29.5,0.4039,47.4,48.7,51.7,48.1,-0.7865,21.95384653,4.97,0.098,1.968966797,1675,3.288790424,3.064956625,47.42907919,0.010294244,51.7581142,0.01222457,48.15446458,0.011351757,48.74281448,0.010931233
2025/10/25 14:44,10.07,29.5,0.4001,47.4,48.6,51.7,48.1,-0.7855,21.67441204,4.97,0.097,1.969250215,1676,3.258972967,3.08993051,47.43941257,0.010296993,51.77044628,0.012220083,48.16592903,0.011348555,48.75388634,0.010929841
2025/10/25 14:44,10.07,29.5,0.3998,47.4,48.7,51.7,48.1,-0.7855,21.65241039,4.97,0.097,1.969250215,1677,3.256571376,3.092209209,47.44994991,0.010297139,51.78297831,0.012213048,48.17759105,0.011342722,48.76494483,0.010928907
2025/10/25 14:44,10.09,29.6,0.3994,47.4,48.8,51.8,48.2,-0.7848,21.60383694,4.97,0.097,1.969250215,1678,3.251269341,3.1034033,47.46047815,0.010297702,51.79549715,0.012206487,48.18923757,0.01133728,48.77620486,0.010925347
2025/10/25 14:45,10.08,29.6,0.4043,47.4,48.8,51.8,48.2,-0.7838,21.96373034,4.97,0.097,1.969250215,1679,3.290209676,3.063634538,47.47099673,0.010298684,51.80800211,0.012200402,48.20086797,0.011332232,48.78745335,0.010922179
2025/10/25 14:45,10.08,29.6,0.4046,47.4,48.8,51.8,48.2,-0.7871,21.98583932,4.97,0.097,1.969250215,1680,3.292576553,3.061432237,47.48150505,0.010300085,51.82049251,0.012194795,48.2124816,0.011327579,48.79868968,0.010919406
2025/10/25 14:45,10.09,29.6,0.4016,47.5,48.8,51.8,48.2,-0.7865,21.76513734,4.97,0.099,1.968683274,1681,3.268114497,3.08740713,47.49200253,0.010301909,51.83296765,0.012189668,48.22407786,0.011323326,48.80991326,0.01091703
2025/10/25 14:45,10.09,29.6,0.4031,47.5,48.8,51.8,48.2,-0.7871,21.87538061,4.97,0.098,1.968966797,1682,3.280374355,3.075868455,47.50248859,0.010304157,51.84521134,0.012188112,48.23544059,0.011322562,48.82112347,0.010915053
2025/10/25 14:45,10.07,29.6,0.4028,47.5,48.8,51.8,48.2,-0.7855,21.85331472,4.97,0.099,1.968683274,1683,3.277637456,3.072334916,47.51296264,0.01030683,51.85743534,0.012187113,48.24678162,0.011322274,48.83210419,0.010916565
2025/10/25 14:45,10.06,29.6,0.4013,47.5,48.8,51.8,48.2,-0.7838,21.74311454,4.97,0.098,1.968966797,1684,3.266084452,3.080140807,47.52342411,0.010309932,51.86963895,0.012186673,48.25810032,0.011322465,48.84306726,0.010918552
2025/10/25 14:45,10.07,29.6,0.4043,47.5,48.8,51.8,48.2,-0.7855,21.96373034,4.97,0.097,1.969250215,1685,3.290209676,3.060595218,47.5338724,0.010313463,51.88203699,0.012183709,48.26939911,0.011317033,48.85401207,0.010921015
2025/10/25 14:45,10.08,29.6,0.4009,47.5,48.8,51.8,48.2,-0.7861,21.71376422,4.97,0.1,1.968399645,1686,3.262187249,3.089951382,47.54388202,0.010311391,51.89441631,0.012181242,48.28068039,0.011312087,48.86494104,0.010917854
2025/10/25 14:45,10.07,29.6,0.4035,47.5,48.8,51.8,48.3,-0.7845,21.9048152,4.97,0.098,1.968966797,1687,3.283542208,3.066809976,47.55409585,0.010312911,51.90677622,0.012179275,48.29194353,0.011307631,48.87585661,0.010915175
2025/10/25 14:45,10.08,29.6,0.4024,47.5,48.8,51.8,48.3,-0.7851,21.82390694,4.97,0.098,1.968966797,1688,3.274828684,3.078023607,47.56430083,0.01030883,51.91890357,0.012174793,48.3031879,0.011303666,48.88675817,0.010912981
2025/10/25 14:45,10.07,29.5,0.4035,47.5,48.8,51.8,48.2,-0.7861,21.92436717,4.97,0.098,1.968966797,1689,3.285635012,3.064856554,47.57471188,0.010308274,51.93101319,0.012170887,48.31441287,0.011300197,48.89764509,0.010911275
2025/10/25 14:45,10.08,29.5,0.4031,47.5,48.8,51.8,48.2,-0.7861,21.89490316,4.97,0.098,1.968966797,1690,3.282477676,3.070851045,47.58490046,0.010305138,51.94310436,0.01216756,48.3258333,0.01129414,48.90851675,0.010910059
2025/10/25 14:45,10.11,29.5,0.4031,47.5,48.8,51.8,48.2,-0.7885,21.89490316,4.97,0.1,1.968399645,1691,3.281756999,3.080666851,47.59508148,0.010302512,51.95517641,0.012164816,48.33723611,0.011288514,48.91958806,0.010906247
2025/10/25 14:45,10.07,29.5,0.4001,47.5,48.9,51.8,48.2,-0.7835,21.67441204,4.97,0.099,1.968683274,1692,3.258260058,3.090606588,47.60525435,0.010300397,51.96722862,0.012162657,48.34862068,0.011283323,48.93043042,0.010905949
2025/10/25 14:45,10.09,29.5,0.4024,47.5,48.8,51.8,48.3,-0.7855,21.84337805,4.97,0.097,1.969250215,1693,3.277285724,3.078767263,47.61541847,0.010298794,51.97926031,0.012161088,48.35977086,0.011281659,48.94125874,0.010900043
2025/10/25 14:45,10.08,29.5,0.4039,47.5,48.8,51.9,48.3,-0.7838,21.95384653,4.97,0.099,1.968683274,1694,3.288429151,3.065293348,47.62557326,0.010297704,51.99127077,0.012160111,48.371114,0.011277418,48.95207239,0.010900742
2025/10/25 14:45,10.07,29.5,0.4035,47.5,48.8,51.9,48.3,-0.7861,21.92436717,4.97,0.097,1.969250215,1695,3.285995651,3.064520185,47.63571812,0.01029713,52.00325931,0.01215973,48.382437,0.011273623,48.96308322,0.010898856
2025/10/25 14:45,10.11,29.6,0.4031,47.6,48.9,51.9,48.3,-0.7871,21.87538061,4.97,0.099,1.968683274,1696,3.280014416,3.082303526,47.64585246,0.010297074,52.01522524,0.012159949,48.39373923,0.011270278,48.97407815,0.010897406
2025/10/25 14:45,10.09,29.6,0.4031,47.6,48.9,52,48.3,-0.7845,21.87538061,4.97,0.099,1.968683274,1697,3.280014416,3.076205992,47.65597569,0.010297536,52.02716785,0.012160773,48.40502008,0.011267384,48.98484411,0.010893377
2025/10/25 14:45,10.09,29.6,0.4024,47.6,48.9,52,48.3,-0.7848,21.82390694,4.98,0.099,1.975035923,1698,3.282495895,3.073880463,47.66608721,0.010298519,52.03930196,0.012159117,48.41627891,0.011264947,48.99559601,0.010889858
2025/10/25 14:45,10.08,29.5,0.4005,47.6,48.9,52,48.3,-0.7838,21.703761,4.97,0.099,1.968683274,1699,3.261460013,3.090640375,47.67640194,0.010296937,52.05162993,0.012154916,48.4275151,0.011262971,49.00633323,0.010886852
2025/10/25 14:45,10.08,29.6,0.4005,47.7,48.9,52.1,48.4,-0.7858,21.68442921,4.97,0.097,1.969250215,1700,3.260066391,3.091961571,47.68649439,0.010292793,52.06393863,0.01215119,48.43872801,0.011261458,49.01727064,0.010881275
2025/10/25 14:45,10.09,29.6,0.4005,47.7,49,52,48.4,-0.7865,21.68442921,4.97,0.098,1.968966797,1701,3.259709832,3.095367538,47.69679193,0.010292192,52.07622738,0.012147944,48.45013254,0.011257326,49.02840765,0.010879163
2025/10/25 14:45,10.09,29.7,0.4001,47.8,49.1,52.1,48.5,-0.7858,21.63580701,4.97,0.098,1.968966797,1702,3.254403302,3.10041475,47.70708152,0.010285944,52.0884955,0.01214518,48.4613001,0.011256683,49.03931569,0.010874414
2025/10/25 14:45,10.07,29.7,0.4001,47.8,49.1,52.1,48.5,-0.7848,21.63580701,4.97,0.098,1.968966797,1703,3.254403302,3.09426923,47.71736562,0.010280155,52.1007423,0.012142902,48.47265802,0.011253429,49.05020965,0.010870119
2025/10/25 14:45,10.08,29.7,0.4013,47.8,49.1,52.1,48.5,-0.7851,21.72372415,4.97,0.098,1.968966797,1704,3.263981797,3.088252517,47.72764366,0.010274826,52.11275466,0.012138096,48.48378078,0.011247567,49.06087647,0.010863262
2025/10/25 14:45,10.08,29.7,0.4039,47.8,49.1,52,48.4,-0.7848,21.91468369,4.97,0.099,1.968683274,1705,3.284237904,3.069205184,47.73791505,0.010269958,52.12474739,0.012133852,48.49488325,0.011242188,49.07153104,0.010856932
2025/10/25 14:45,10.08,29.6,0.4031,47.7,48.9,52,48.5,-0.7855,21.87538061,4.97,0.1,1.968399645,1706,3.279654343,3.073494627,47.74817921,0.010265552,52.13714778,0.012130105,48.50596481,0.011237296,49.08217275,0.010851131
2025/10/25 14:45,10.06,29.6,0.4016,47.7,49.1,52.1,48.5,-0.7871,21.76513734,4.97,0.099,1.968683274,1707,3.268114497,3.078227525,47.75843555,0.010261609,52.14952718,0.012126789,48.51745281,0.011232825,49.09280096,0.010845862
2025/10/25 14:45,10.07,29.6,0.3998,47.8,49.1,52.1,48.5,-0.7838,21.63312982,4.97,0.098,1.968966797,1708,3.254111119,3.094547061,47.76889595,0.010261149,52.16188493,0.012123906,48.52891865,0.011228708,49.10383999,0.010847163
2025/10/25 14:45,10.09,29.6,0.4028,47.8,49.1,52.1,48.5,-0.7855,21.85331472,4.97,0.098,1.968966797,1709,3.27799702,3.078099199,47.77934432,0.010261086,52.17422035,0.012121462,48.54036174,0.01122495,49.11464575,0.010845844
2025/10/25 14:45,10.08,29.6,0.4024,47.8,49.1,52.1,48.5,-0.7875,21.82390694,4.97,0.098,1.968966797,1710,3.274828684,3.078023607,47.78956763,0.010258404,52.18653277,0.012119458,48.55178146,0.011221555,49.12522069,0.010841979
2025/10/25 14:45,10.08,29.7,0.4016,47.8,49.2,52.2,48.5,-0.7875,21.74572495,4.97,0.098,1.968966797,1711,3.26636752,3.085996888,47.79978081,0.010256194,52.19860907,0.012114883,48.56296475,0.011215508,49.13620766,0.010838587
2025/10/25 14:45,10.07,29.7,0.4031,47.8,49.2,52.2,48.6,-0.7851,21.85585806,4.97,0.098,1.968966797,1712,3.278271034,3.071741139,47.81019878,0.010251368,52.21066408,0.012110826,48.57433896,0.011212919,49.1471781,0.010835602
2025/10/25 14:45,10.08,29.7,0.4024,47.8,49.2,52.2,48.6,-0.7838,21.80443583,4.97,0.099,1.968683274,1713,3.272372174,3.080334224,47.82060851,0.010246946,52.22269711,0.012107292,48.58568796,0.011210704,49.15791894,0.010830009
2025/10/25 14:45,10.06,29.7,0.4046,47.8,49.2,52.2,48.6,-0.7841,21.96620633,4.97,0.098,1.968966797,1714,3.290113393,3.057645376,47.83100943,0.010242929,52.23470749,0.012104284,48.59701115,0.011208869,49.16886061,0.01082181
2025/10/25 14:45,10.07,29.7,0.4031,47.8,49.2,52.2,48.6,-0.7861,21.85585806,4.97,0.097,1.969250215,1715,3.278630508,3.071404349,47.84140097,0.01023932,52.24691005,0.012098719,48.60831096,0.011201311,49.18021494,0.010820061
2025/10/25 14:45,10.08,29.7,0.4035,47.8,49.2,52.2,48.6,-0.7851,21.88526322,4.97,0.098,1.968966797,1716,3.281439088,3.071822981,47.85199499,0.010239137,52.25909167,0.012093619,48.61958985,0.011194139,49.1913379,0.010815573
2025/10/25 14:45,10.1,29.7,0.4024,47.9,49.2,52.2,48.6,-0.7875,21.80443583,4.97,0.099,1.968683274,1717,3.272372174,3.086445998,47.86236298,0.010236278,52.27125166,0.012088985,48.6308472,0.011187359,49.20223192,0.010808417
2025/10/25 14:45,10.08,29.7,0.4013,47.9,49.2,52.2,48.6,-0.7855,21.72372415,4.97,0.098,1.968966797,1718,3.263981797,3.088252517,47.87271986,0.010233832,52.2831769,0.012081806,48.64186995,0.011177954,49.21332438,0.010804701
2025/10/25 14:45,10.09,29.7,0.4028,47.9,49.2,52.3,48.6,-0.7851,21.83381422,4.97,0.098,1.968966797,1719,3.275896075,3.08007329,47.88285261,0.010228782,52.29508222,0.012075171,48.65287298,0.011169017,49.22418673,0.010798323
2025/10/25 14:45,10.07,29.7,0.4039,47.9,49.2,52.3,48.6,-0.7868,21.91468369,4.97,0.098,1.968966797,1720,3.284598512,3.065823711,47.8931886,0.010227237,52.30696695,0.012069085,48.66385569,0.01116055,49.23503386,0.010792373
2025/10/25 14:45,10.07,29.7,0.4031,48,49.2,52.3,48.6,-0.7871,21.85585806,4.98,0.1,1.974752294,1721,3.285592723,3.064896001,47.9032993,0.010223092,52.3188304,0.012063549,48.67481744,0.011152558,49.24565273,0.010783836
2025/10/25 14:45,10.08,29.7,0.4028,48,49.2,52.3,48.6,-0.7831,21.83381422,4.97,0.099,1.968683274,1722,3.275536843,3.07735815,47.91339963,0.010219437,52.33088741,0.012055482,48.68575762,0.011145043,49.25625823,0.010775801
2025/10/25 14:45,10.08,29.7,0.4028,47.9,49.2,52.3,48.6,-0.7841,21.83381422,4.97,0.097,1.969250215,1723,3.276255174,3.076683428,47.92348901,0.010216273,52.34292484,0.012047903,48.69667562,0.01113801,49.26684974,0.010768272
2025/10/25 14:45,10.08,29.7,0.3998,48,49.2,52.3,48.6,-0.7838,21.61384924,4.98,0.099,1.975035923,1724,3.259592051,3.092411517,47.93356686,0.010213604,52.35494203,0.012040817,48.70778633,0.011128374,49.27742668,0.010761249
2025/10/25 14:45,10.07,29.7,0.4031,48,49.3,52.3,48.7,-0.7841,21.85585806,4.97,0.098,1.968966797,1725,3.278271034,3.071741139,47.94363258,0.01021143,52.3669383,0.012034227,48.71887667,0.011119158,49.28798841,0.010754737
